pH_Level,Temperature_C,Water_Muddiness,Dissolved_Oxygen,Bacteria_Risk,Heavy_Metal_Score
6.975990992289793,37.5501092643674,27.49887753564182,8.659962545918962,0,22.12062795856866
7.166031869068446,42.47354228372677,3.582518741153338,4.081035532151335,1,10.390497613458805
6.814047095321688,44.681669383985906,25.86888111413142,2.6444689025773283,1,21.111297071451734
8.486212527455788,40.36546827729036,40.41697905302556,6.193312110052671,0,30.391944559459724
7.070259980080768,33.35533564334668,23.232373941049424,6.365541448031863,0,20.100498946621634
6.8428035290621425,33.42714004554141,3.0718505889362864,6.539533740830817,0,9.747289529342714
7.628088249474745,39.75164603177783,39.42077086950964,3.871814195002789,1,28.864091334124513
6.422772674924288,29.775542915366046,10.467507215730732,2.105774789501325,0,12.941080817774512
8.406590942262119,27.209482262627894,13.301731326957919,8.755107586181303,0,16.7387747941935
6.223651931039313,32.092443152815534,8.652964494898647,3.7562513198377174,0,11.794864564696498
8.960660809801553,30.744779833081637,16.845645711139127,6.732184016367833,0,19.175615827331427
8.316734307889973,30.9261624091198,37.95919953158744,6.946409089150967,0,28.959680935261687
6.596147044602517,29.672155020998197,26.209600045444898,6.2700519195563995,0,21.020176476245467
6.016566351370807,25.84186379272724,10.641623070460271,4.190351759495537,0,12.540691156875104
8.446384285364502,25.357478694668277,43.95258886852602,3.8976737763484604,0,32.11195557670041
8.120572031542851,44.75444779472063,44.0393018201007,6.183677978918922,0,31.76433734790177
8.187021504122962,33.55546267471725,43.59363203977734,8.06266943528184,0,31.621241824836225
8.313811040057837,32.68653294319363,12.320412463386194,8.62713610246377,0,16.136779479762502
6.222133955202271,38.5929456538614,22.83634753695891,2.7413406308263033,1,18.884734514722183
7.075397185632818,29.365077757301282,49.256987978973314,3.083800288184039,0,33.11897061224604
6.347607178575389,43.99922367900451,38.71461757734453,8.613153811481558,0,26.974437402962728
8.58931027762678,40.72690028831104,1.844787350665211,7.155746598343548,0,11.22956600848474
7.869894380482673,26.78822004624519,3.7276272673943565,8.180956773808411,0,11.307686890276386
6.992694074557948,33.35161551569857,23.464603152210472,3.418428438947402,0,20.12353446557477
6.190675050858071,42.58236615124329,45.506400190147225,6.113101097765813,0,30.182010156103296
6.932946965146987,43.8946404458282,27.165738998659354,6.907977160922315,0,21.90240585750606
6.975549966080241,34.348030224997395,25.141719147697366,6.7607831981288085,0,20.94151953314497
8.188818535014192,37.268227784214154,5.720948147853214,4.857061836066887,0,12.687056315943638
7.912672414065639,28.340678921841505,33.01061518385256,2.1077642418391593,0,26.000514488805045
8.661638227728979,44.82337252273953,41.194106449711164,6.080482397629842,0,30.99101909813036
7.416644775485848,29.63343402766887,19.330790371624335,3.7717107742572615,0,18.565368916395187
6.358782737814905,43.85463548270251,38.89278662080371,5.1517797230002325,0,27.07693259577974
8.139734361668985,37.99293297984737,48.241594368090176,8.703067105586722,0,33.88847841804787
8.282355145850692,37.15473589757718,10.58643972682061,4.793247223497043,0,15.232046038431136
7.683831592708488,35.25377022033017,26.404816744139694,7.878611246650987,0,22.423006283320035
8.312901539863683,29.61339623435517,14.71332892518649,3.3197842402447577,0,17.332146310429664
7.481386789093172,28.530560640110167,39.74629374217505,6.707223486175202,0,28.85081101799933
7.568198488145982,29.409724181403508,29.090871611117297,8.839048681072605,0,23.627273991333826
7.282623055075649,28.72876524288509,31.911829668740037,2.7132517061105577,0,24.695062500460796
6.076257380232286,40.591689471335066,39.996750900986754,2.058239595590344,1,27.28988430677212
6.323674280979914,32.002505183334605,20.100538396791517,5.035079548428301,0,17.638678335571655
6.094287557060203,26.156853531267927,45.79695838614864,2.6483783813595703,0,30.21162426154656
7.909231233791341,44.38205260281623,26.884928928683927,7.238690447733619,0,22.933541944891573
6.94306794322898,42.67571769926852,8.318763730349726,8.401840646939913,0,12.49106339704964
7.525712073494108,43.55504566390426,34.947006349355725,5.0381468089613115,0,26.50435766287079
8.722699421778279,44.8981564529287,39.766436846693594,3.810981495088087,1,30.35045772948073
6.747876687446625,28.477904984389745,16.17970301484257,5.040823233046268,0,16.187303532357234
7.231148769106889,32.924840378053176,42.93037322143827,7.064134724950007,0,30.142565133647402
8.266653415629147,40.164769514081826,45.354091110905436,2.0633791310625966,1,32.597029654207695
6.686394496474867,38.92041236107585,14.206772125201542,6.12617792639288,0,15.127059458370612
6.230939729486379,28.0779181267971,49.184312899403494,6.293041794211653,0,32.0692841250854
6.869254358741304,41.31666249981235,7.465220638413542,6.4638177282715485,0,11.975715549696336
6.483663861762013,29.488811436733215,10.499775585923253,3.6941545598661403,0,13.03028442707604
8.78909295702772,29.47635229645246,9.619129542282293,6.998369063646887,0,15.356476319574409
8.42436113869325,35.73948845786827,44.752490645389585,2.639740404322435,1,32.485478689126694
7.900211269531271,36.858798696834064,32.887481340085614,3.3948923552676056,1,25.923994193480333
8.614381770563153,36.60172415675622,8.029162019502508,8.142290326581374,0,14.351839134427037
8.411016230697344,26.829736747955096,22.296009209233276,7.171062055085964,0,21.241224081453453
6.559710176658108,42.549217252607605,30.9572522409552,2.0962188780794166,1,23.35027833246733
8.677676995469934,30.312000851774123,4.631472206974473,3.7386338225886013,0,12.728948498051157
7.618026725746953,27.590298425656083,44.17961023616326,3.500845380952152,0,31.231437188977974
8.422320465492188,42.774961597379544,40.27837500435599,3.895644296258808,1,30.245972060768622
8.68827389977048,44.11302996459507,25.50773529204359,3.732918391959205,1,23.17979632574637
6.954010424915592,42.24255234530901,48.37276745532893,2.43768407019992,1,32.53119623756318
6.33015577358303,41.19032149449756,21.179168474117436,5.212583616177742,0,18.185771165358354
6.6838054876258255,38.10483961278044,49.21346079230664,7.1291343235031555,0,32.62729698130431
7.2813233658787695,36.01714741218279,33.56203994077954,6.247122073022055,0,25.518608009444293
8.45404429776748,26.739735198228203,31.9162280260701,6.7101016801865585,0,26.102967170356024
8.58219174976903,33.16906426141397,8.714767317141357,2.568044249753674,0,14.656013758293515
6.020856391593572,32.45377034024628,44.15542403607988,8.66043497123751,0,29.302739687952226
7.532241907732697,30.195075675206525,21.66073955207045,7.8694428369011735,0,19.86906006531446
7.252233009446337,39.4684022737717,8.530553586232728,7.635632229469639,0,12.967956404451968
6.666323431412191,34.91751470157541,1.1240722388000726,7.760886635292373,0,8.561624237094664
6.359596102001048,26.62092431815296,28.20790634009994,8.52897355692933,0,21.735468492451226
7.012845514210884,29.403664038996226,26.606281295072478,5.809777762795884,0,21.7185552645893
8.828729111737557,38.66517527319192,36.10800430727335,3.401974125073381,1,28.648477087721744
6.969608796062266,26.522617189806002,44.5677736243812,6.317485254967788,0,30.647417367465323
7.556371865230098,42.02413828097538,4.4306259398299614,7.200170455675573,0,11.282959208191098
8.109056876685534,34.902930540279485,36.709076271847934,7.165421753478178,0,28.085406387946605
7.0908888071378815,34.61173154653296,9.77689123283032,5.65014316916816,0,13.397512184980616
8.915346248162882,36.84815569319035,42.979764131279616,2.4792110353350463,1,32.18829756343526
8.887341884826334,41.49361931850298,41.04364393615198,4.597790569010895,0,31.18663222986759
6.755346887476092,31.95618415804386,27.269290871784445,8.445366259243501,0,21.741061700863533
7.491745517677156,38.56032305118127,35.65701853185392,6.091142368301982,0,26.818603887139545
6.902634929450309,36.31463927991582,16.060330602595545,5.7683236027899945,0,16.313327216638143
6.854521483132403,30.340565403388425,23.822810997174326,3.8819746006753544,0,20.136831278346044
6.110660842063599,42.57259972710316,41.17102643666835,4.579142439416053,0,27.918306228810494
7.8286930019396905,40.948520432138565,23.233627260074087,8.267422624072186,0,21.011245232364672
7.508037069686584,38.16903669316851,18.211014133609368,6.66524133268785,0,18.115151550428585
6.154436253749968,42.011634581884834,24.963516138889844,7.51170918726633,0,19.867081573944883
6.835939392709834,42.34588401919605,41.49833799564231,5.1804179614735855,0,28.952296269072953
8.72479765789996,39.1672595343007,17.0927983448582,6.411730536193105,0,19.016156361909054
6.718685672000917,41.74026656727344,9.101198860219318,3.738685261202453,1,12.613022236510758
6.434684616273669,38.94942923338567,35.74469400637365,6.938225811984404,0,25.593968542715228
7.468358280832689,38.60281543520601,41.38592152905005,4.993209335923361,0,29.65499070152425
8.956951362331802,37.372227564303685,5.4815551869149,5.097818603703219,0,13.489119228255612
6.726165814534501,40.054332791152824,12.373768581419263,6.545256272038172,0,14.258283268151033
8.016406642217635,28.172102105861473,7.5276134931691985,8.553964350282486,0,13.383494717245762
8.284858845986154,42.617415183978565,17.72309987331725,2.4480444262603465,1,18.80338055184201
6.712912631977199,42.436870554904644,22.792373455817927,7.773202661429053,0,19.4516818862816
8.18464904583558,25.584945660691183,37.56690367968367,4.046681772885352,0,28.60503069484453
7.10334939815776,41.516335011295254,32.73180545164287,5.107436181544645,0,24.889922003610746
7.896917491780739,27.577397349468903,31.235964090182343,2.1533933014250626,0,25.09428303522806
7.9005891322826844,31.70237708518284,17.942559857177894,4.107322544840191,0,18.451986887328168
7.607324052224275,39.87016512583216,42.151653877695615,5.518418698410914,0,30.204615801516937
6.270869310163225,28.215197920966165,23.828714786209147,2.393232541432073,0,19.439400565300446
8.505907486767715,41.35934048238124,48.96569443175015,5.437670105682156,0,34.68993619999633
6.962340194915208,41.64268355915484,31.890035845638973,8.48977440200899,0,24.299826156717735
6.559555531199563,35.14935467521673,6.750104707442885,2.7377525267546368,1,11.246518991160919
6.122325424664291,25.12771743433667,33.970789322733985,7.35108509652853,0,24.33218517096414
7.772678829564725,30.740762663498256,16.5926487638691,4.867697373631948,0,17.62353897741222
8.032693085526848,37.33853836751484,34.47319623596182,6.586216001670366,0,26.875829820613127
6.049763486783569,44.62372356054847,3.947236834039084,3.8216561858966056,1,9.233334601159823
7.536279174897842,37.63627054033337,9.15663114020999,3.116445837789508,1,13.621850579982407
6.679487325593814,30.196071621283195,42.858994315836426,3.123238299898585,0,29.44488194863079
7.9355183712283495,37.68011406199223,11.745388072663987,2.4934436195020124,1,15.395316081806012
6.523099287014975,35.79970759431711,41.933535699525535,3.2995269343087013,1,28.794486994180737
8.072813214307399,40.596907903022874,14.324166378493317,6.649535694922778,0,16.849459046415536
7.160206038901612,27.139612776539167,32.322654547906026,8.171834282904555,0,24.75357452063495
8.810189966210203,40.22055805004056,34.86045338873664,7.698879799138133,0,28.002454653820564
6.412562832437979,35.825331573522206,25.87641028068012,6.795940169121389,0,20.633280539265634
7.023199053150775,44.25984007717989,15.612878496488198,2.7730230438777186,1,16.23427811202503
6.340420563721767,31.837443320773723,11.025896630369258,4.024312124071649,0,13.121452991650749
8.774080854835688,37.652437862678966,2.142873050840098,4.168648127257283,1,11.600333551222874
8.632018060142943,43.64056211020035,15.545346861415828,3.7496986247833486,1,18.131095102879446
6.773824883145467,27.050194559813583,32.83155813129851,5.605039617968062,0,24.544368925423814
7.979952138102537,43.74456974472902,46.94608851319989,5.748876704157708,0,33.04898682232299
8.451666600603648,38.757714446016266,43.62462187202107,4.498201826197771,1,31.954310856734914
7.665602434798387,26.356741182103438,38.42020643849748,4.476524111155053,0,28.408826141006806
7.58895173506802,31.019271338936324,39.528143491038286,7.799889185342569,0,28.870813827600767
6.725556872701355,39.16344177290563,33.416752722061766,7.5250499382377996,0,24.779044608272507
6.2793083034176975,26.347012029375435,13.38419944951715,4.154570821765219,0,14.227269688859812
8.69164727385998,36.643409203525465,45.406154019938576,8.396519107112816,0,33.13305373860126
8.701254171489992,31.917661139059135,33.70124943933879,8.669705119017543,0,27.292129725457386
7.899304371819804,37.41831035534954,28.241811233531777,4.287197794210286,1,23.600070862949654
7.017089373146102,25.914840676250257,5.993978726067313,4.480974641551384,0,11.417496610808978
7.047628723837983,42.430736123047524,22.62924941841806,5.539439073953712,0,19.771779177814608
8.177867036610717,44.46977938354794,23.28773442449535,8.587845687735715,0,21.457307656180536
8.691330779857731,44.377557105713834,43.295898671372164,8.134236031996181,0,32.07754627151536
8.661259272795352,39.9930366348585,27.55908689929553,2.7179757380851286,1,24.173054577002187
8.339626637572872,27.60172480261264,19.329827174035277,4.7491152028999135,0,19.672465552105084
7.926094938462864,40.16526391858045,48.851616261277634,5.873598328248403,0,33.93712205679425
6.252419894985146,25.49173832917603,5.980669369652626,5.52192730786078,0,10.493238558808489
6.484886142283841,25.442471030579945,21.41614720144126,3.3570414755582485,0,18.48993697146124
8.695662565581237,31.472204382990824,2.5802214209845618,8.011717398177083,0,11.724905789189766
7.81928717897877,34.77286380809332,37.125253977963055,6.738585480977862,0,27.94577160375605
6.027591154849889,40.40814835615586,45.944789333857955,7.865358623962625,0,30.205504052748843
6.304414628598097,38.665907532130106,14.361847812749227,8.011349955446306,0,14.746221460692329
7.990505307324168,33.918054127534965,42.987913001556485,7.238490975660178,0,31.082562869567244
6.015184751538656,30.472533325633318,14.964802407863939,5.074474208748022,0,14.700622905778356
6.482424154252496,44.94249000315422,45.58312300137381,6.273827285107972,0,30.570470485789897
7.646201368099758,33.52362604471946,37.821114228040805,3.122557842838202,0,28.085998755740114
8.07568559307808,34.02774048659351,40.34288545365121,6.715517922324354,0,29.8622654385193
7.955883778507801,28.272476423833382,1.3913245022224978,3.2547727901749655,0,10.24272278532061
6.67280792838168,40.89619097499859,48.15911267516429,6.857647133571097,0,32.08692585164016
8.136537664042608,38.87364451562977,36.470214107481,3.6071871252777807,1,27.99895225059163
6.7117472624904,29.41539225577521,15.585179221613599,2.82285910105154,0,15.846686325795279
6.976199094477803,26.647620912316853,41.55503591051292,3.156991431000702,0,29.148956868629824
8.239474215354072,38.60998604149426,14.435299321539032,2.013944946533492,1,17.1050187191944
7.948898697141644,38.0902242856227,43.701315058523335,7.031177324974712,0,31.38933596583164
8.547670231482535,30.465190539964187,6.072729325390882,7.126807343408654,0,13.293568940474481
7.972838676901031,44.0172712450082,35.33245588430939,5.604533449392816,0,27.23363435443593
7.704925810006415,28.021157835618006,27.26457459392306,3.1295396073876858,0,22.87819826896923
6.281024303484277,33.64669602085204,5.27845627467432,2.584880362574828,0,10.176457301518292
7.1031474091783,43.872318403351976,12.473744498812529,2.133902765061009,1,14.760649140420224
6.795607103045176,33.394546338522446,1.1139997957270822,3.1602372387565447,0,8.711728421517753
6.731968930137251,37.77051895328171,23.70401429049304,8.235988744882027,0,19.930369861411222
8.919031664257336,32.951887959255885,15.412630407620018,3.6907578919117725,0,18.409153200918812
7.179293174000281,30.4843040469734,30.118695472739063,4.4798992905205095,0,23.67449954516987
8.67613966553134,44.67955295919656,15.21327148157655,2.7374183913693324,1,18.01800333942588
7.893415877991789,33.18668012630086,15.345996019595741,3.556529133237192,0,17.145097063388015
8.384433910624946,42.881984073582686,37.28806333721437,5.634571995461435,0,28.705352361357118
7.507911279315577,29.599092117821723,2.883070380928496,6.254268781669568,0,10.451028725642939
7.730711653879077,29.262094080501665,45.19330226200337,3.7174661991634776,0,31.873505115656577
7.477553081456591,25.622681657690226,42.68706178236348,2.4041251145758205,0,30.316594588929647
6.585728963394134,38.0333365075177,33.556331819707125,4.737230083891791,0,24.681040665926524
8.167356345784516,32.370526874475225,29.864467720315524,3.639423596484339,0,24.73306147509918
6.842317087322567,42.28716499679274,44.66897365791279,3.5368774626086137,1,30.545267333743475
6.072947899294362,34.46419813383115,9.673843886671365,8.719039618994188,0,12.124459422488917
7.936416887721503,44.363868558294435,4.408973528446016,6.314103401480068,0,11.728187029488812
6.531332038221147,28.71051031406242,12.355753410522137,5.8981491022046715,0,14.015475151126445
8.821375753058742,42.37246335911222,39.831624795659415,4.910425724663254,0,30.5014633015002
8.861785731007762,40.53193705583483,2.2161782029609247,5.00261033401101,0,11.742231978689777
8.744593170661346,40.41843689288104,29.348938336632738,5.786335026866565,0,25.167980973109984
7.110476100766333,41.89566456233776,49.77415705146984,6.8750086492527505,0,33.41964984665452
6.046369849586602,40.22047981885998,42.8569566449582,6.915022673272806,0,28.684122141983025
8.784955687763176,37.52440643262831,26.311561607657676,3.2018573539381467,1,23.69772762914465
7.284552444951943,27.624897553647752,3.6502250096887963,5.5007892645363885,0,10.56657543878673
8.89996445713101,25.65052358982504,41.652988962092635,4.883706665238714,0,31.506451829603527
8.890859931267759,43.41695695631374,30.149436154771923,8.09368876388569,0,25.743749994907272
8.55902836640208,37.33300629041476,6.189183354448558,6.419932448528635,0,13.365425716906776
6.883346676208757,40.93074581952352,5.145935598756132,5.727528464911872,0,10.832983810828575
7.155293185805776,34.630447030251005,45.526527562111326,2.8077624952524216,0,31.349615604022596
8.553410014550572,27.346163779247888,33.62541301543488,6.2394652252638805,0,27.076798525178127
6.950766015468833,27.50371584405101,41.5496965661794,2.820427339761634,0,29.1157675016523
6.5084782400582775,38.71130574457943,44.00945556397223,4.360446028960265,1,29.81490167005605
7.670403787375051,33.60611789798925,28.80273142639195,2.999893753700323,0,23.605850258046036
8.808464322482344,29.010494534006735,26.113594411874544,6.844515529170582,0,23.626954392916083
8.08808939002492,34.831890934828735,21.806156810889014,3.4437647968530682,0,20.608785673474408
7.710183510268095,26.284178741502682,16.188856095660405,4.7430156123161815,0,17.346648260151916
6.291529481312305,36.639428038287974,22.012500062506234,8.26972344333145,0,18.556085408827883
7.845021680097509,30.379868088701954,38.80704295864274,3.430214683792792,0,28.81754749543838
8.97016155031279,40.951182012743764,30.29520983524901,5.554635447711454,0,25.911798777999856
6.420252045709572,31.207239178471475,44.67990285276488,4.934901628162153,0,30.044253881233928
7.55498895709121,34.10440298163603,22.44731071176979,2.126868287320108,0,20.289642104394346
8.632119215783867,25.232410798162014,30.550934146578324,7.54930679500969,0,25.634010132229804
8.222305853262613,26.448937755891176,31.74972387805344,2.483321344202198,0,25.741628962941856
8.091047222985804,32.8498711281337,29.789009534163114,5.319785146838675,0,24.60376143466452
8.107452251961327,34.59877669434247,35.28037176773306,5.92474806457265,0,27.36912858622012
7.0784734536592655,37.00041096238607,12.252956684552911,6.398985196302109,0,14.620646486667574
6.88077553279348,30.833251574186065,25.862006988516637,6.820421405155129,0,21.187934133610494
8.428083466435542,38.899637722530855,5.6591277390132095,3.772906684659006,1,12.943264029229255
8.430340184037542,42.202447943784094,19.53331071841822,2.0698514366091456,1,19.883063580054163
8.60121695574031,40.597019777867,24.63951989675259,7.064105636484384,0,22.641220295264667
8.739721657669413,25.792376506967145,32.785100847500885,5.74959619543305,0,26.880216412953736
7.534027196582813,34.61013894515658,47.551287103017074,7.8528239224507415,0,32.816476187407915
7.504548884061599,27.098603568363497,30.232227794143615,7.74971854030486,0,24.121572557945726
8.394885536900325,29.84090031725055,37.30789885073971,7.903283174515182,0,28.72781206965025
7.949891792333295,44.73325186534293,25.560169945012536,5.395662619856781,0,22.319955123306222
8.10590063177311,27.849910858030263,31.8881495531284,4.33539877085806,0,25.671155534691934
8.387378008308303,34.97776306902712,4.011144698621784,7.54090741813959,0,12.070425959280856
8.6700160254527,37.36311468636238,13.092383251671427,5.159058791204784,0,16.950210856378952
7.013985470554608,39.04929941088208,18.411728113654366,3.284095374824042,1,17.622646621492713
7.126748857919832,36.19297366973828,23.88842107282242,7.98481813693032,0,20.496309165915008
6.2819458195226066,25.195416948383674,2.759612902367995,8.17791913740643,0,8.918141434611124
7.734840422988522,31.529226164879837,7.431192828889225,5.264168292981191,0,12.997404922030839
6.107826821390226,35.35423286769423,14.202308235669635,2.529898091168512,1,14.430546303503089
7.396794054397381,26.757329982896668,48.590868199602006,4.714782629418519,0,33.17158696507786
7.62793390412273,32.01253862418361,16.901676851601014,7.624763616238224,0,17.604359110747783
6.859623756384853,25.664062175827333,24.361032376548085,8.3124181998236,0,20.412064695935868
7.772499781707032,26.571569943100414,10.20683678055045,3.4243091974831708,0,14.430418128323664
6.091500749817149,32.93846552403192,30.73361351825053,2.468815284176901,0,22.676607658905844
6.1120445662476435,27.654315080861206,14.393819168040729,8.141453171929872,0,14.531363063517535
8.467801681978974,36.35081696523116,10.746132632702125,4.725834572852127,0,15.534428334725831
7.080571924233789,38.78929938274531,26.070345108075962,5.792326749872943,0,21.53185886311853
6.381181537955654,41.01173398218165,0.7725370584408306,8.776460684355312,0,8.0436863747672
7.5667297801644136,29.0030048848962,0.8793696161366538,2.46595309539956,0,9.519760544265623
8.309980659295832,28.349651645181396,11.34390605054196,6.538226052164669,0,15.643929816425977
6.647463082490529,27.091356806688005,2.3177074437906464,2.5187379580240696,0,9.135809420883957
7.868671427457,37.72860499087273,5.847274829469223,4.628282499265502,0,12.36604312768301
6.2560423949813035,39.129514529738024,17.273602142268203,7.626701816354127,0,16.144051945111666
6.155045163505823,25.63172289651284,40.22799113920074,5.034305629289441,0,27.500049765807358
7.594063894704444,43.7242449248738,28.81640784678039,8.980276477320654,0,23.521080597035528
7.62190536483032,26.03942567302945,25.87705243484261,5.913414994626216,0,22.08481265521769
7.912289704494619,35.825926706021406,15.027696748802022,4.248135068451674,1,17.008596019794552
8.178274001167985,39.18121038901833,46.621809111924414,3.540779281333272,1,33.12483335736379
8.927556238387604,42.41938247492171,20.152244541240986,4.453643740003132,1,20.789189756685616
7.548901044903586,39.281738642648556,4.811091956390689,4.607732916316856,0,11.464227232079647
6.968869418823738,41.03456166139584,31.044792547831165,2.4809957440677266,1,23.88503957650407
8.38555858430611,31.78900385085612,6.135000477091769,4.587019395987412,0,13.130170539713216
6.812496753786222,41.29650227493025,17.58854556868376,5.249669638174574,0,16.969268888885345
7.316914262116908,26.6022969276935,25.61689096653154,7.059164265671632,0,21.58874259780606
6.235369144026798,42.89633312121055,43.7740149719162,6.597106393051256,0,29.369450458790258
6.076052230246373,35.951847523074726,24.930555726835873,6.96135958660408,0,19.756540539713583
8.887945244033775,41.345955399249874,35.26180891856738,2.0585457731379995,1,28.29643875212422
8.507940361536617,34.046365690366,49.64443353045398,3.523671797063752,0,35.03174519907093
8.087922618281095,37.8715539039305,7.00871143495009,6.631790018798996,0,13.209862859412357
7.22685883324281,35.52805321872226,14.099210513216216,5.38792557725823,0,15.721835856499478
6.519882960212537,39.63179043510664,20.031515742083496,2.037194329678422,1,17.839617423296794
6.469311128013258,26.63259964061179,21.380494837672153,7.631462497022756,0,18.453420772451985
6.750728694493786,26.207041679811276,20.845543225644516,7.409667013032362,0,18.5236460462148
7.647679994118361,29.94206468020293,45.42674462654947,5.8389341409549385,0,31.89058830621677
8.143787768100188,28.190893602263767,35.84461590110939,2.4652432804339046,0,27.69485327227492
7.980592130153194,42.435671331844034,30.591308097489836,7.365605346728093,0,24.872364604928748
6.839801690837828,29.384279747160885,15.813949534207714,6.085995114119548,0,16.114736796109252
8.864595841989583,44.51730511638263,41.277624018954086,7.473719840105714,0,31.276327019864542
8.213690750087306,31.737915835422136,47.775495318506955,7.2622289467708825,0,33.744176559358245
7.663062157534203,28.642358313773986,41.14931498623621,7.62101450370486,0,29.77033208215915
